model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.06366729380540453,0.0015003946484141262,42.433698275782994,0.0,0.06072657433191621,0.06660801327889286,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,35.61483193275979,3.6872444457887665,9.6589288983636,4.505498773353152e-22,28.38796561681846,42.84169824870113,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_ols_cq_s_squares_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,28.728198701114177,4.148886221548166,6.924315868655995,4.380874392973568e-12,20.596531130925307,36.85986627130305,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06391942951739452,0.0015254251918052073,41.9026969403537,0.0,0.0609296510803462,0.06690920795444283,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,33.46339070899581,3.7560202255194297,8.909267975086069,5.137060997363039e-19,26.101726341773716,40.82505507621791,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_cq_s_squares_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.20299717631628,4.219393205141012,7.158137606022641,8.178044475088444e-13,21.933138457626875,38.47285589500569,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.06416859112146507,0.0015697328838521986,40.878669091770774,0.0,0.06109197120376657,0.06724521103916357,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,29.230859779192837,3.818600387102603,7.654862204990246,1.9351963175788225e-14,21.746540549121026,36.715179009264645,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_enet_cq_s_squares_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,24.80111336505329,4.477404890774984,5.539171455356256,3.0390600214690925e-08,16.025561034930824,33.576665695175755,2266,2266,0,5,cq_s_squares,,191,explicit,standard,original,none,fixed504,union,dgtw
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,rank_ic,0.06348270933107604,0.0014825101743258674,42.82109521436717,0.0,0.060577042782683145,0.06638837587946894,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,37.43080888914952,3.6843608334895177,10.159376505394611,3.009950953818413e-24,30.209594349460087,44.652023428838945,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_ols_cs_joint_joint_dgtw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,27.032320979449317,4.092095224980526,6.605985318823552,3.948820242101505e-11,19.011961717179155,35.05268024171948,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06393729223302279,0.001508216338411034,42.39265323195164,0.0,0.06098124252884229,0.06689334193720328,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.503884747034306,3.8008024620735,9.341154953805576,9.528893018017457e-21,28.054448809019082,42.95332068504953,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_cs_joint_joint_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,25.538163931578058,4.361639588626991,5.855175195623457,4.765074297615648e-09,16.98950742432506,34.086820438831055,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,rank_ic,0.06413301365552276,0.0015693811676641624,40.86516072508831,0.0,0.06105708308888559,0.06720894422215994,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,31.141646101597157,3.8065534747772314,8.181060980213772,2.813554687374245e-16,23.680938385807988,38.60235381738633,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_enet_cs_joint_joint_dgtw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,22.508251084230594,4.401344798692035,5.113948602917786,3.1549323387094284e-07,13.88177379525151,31.134728373209676,2266,2266,0,5,cs_joint,,226,explicit,standard,original,none,fixed504,union,dgtw
li1_ols_text_main_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06345610368112033,0.0014832741027800834,42.78110401994162,0.0,0.0605489398604704,0.06636326750177025,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_main_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,37.93567562062432,3.6789047866158966,10.311676387667566,6.24031709310194e-25,30.725154736305154,45.14619650494349,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_main_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,26.76026224603279,4.100097146095087,6.52673858508917,6.721721062926106e-11,18.72421950657096,34.79630498549462,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_main_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06392414583805325,0.0015025419625984276,42.54400038685492,0.0,0.06097921770610021,0.0668690739700063,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_main_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,35.75711356738061,3.7815887895537075,9.455579534759664,3.212374854976201e-21,28.345335735514922,43.16889139924629,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_main_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,25.989812363699826,4.274864981776011,6.0796802880315175,1.2042241399291934e-09,17.61123096064737,34.368393766752284,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_main_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06421055069898791,0.001573020033242122,40.819919226740396,0.0,0.061127488086873356,0.06729361331110247,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_main_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,32.24559351681484,3.8325252688364846,8.413667557266823,3.973859451747905e-17,24.733982020055645,39.757205013574044,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_main_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,24.37402237880934,4.399652415330057,5.539988180402844,3.0249206224691e-08,15.750862100267767,32.99718265735091,2266,2266,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_squares_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06313954159632582,0.0014821074058204247,42.60119161969557,0.0,0.06023466445969769,0.06604441873295394,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_squares_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,38.33529337123318,3.6784095898570492,10.421703302682769,1.9738607791091568e-25,31.12574305472661,45.54484368773974,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_squares_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,29.616299535320497,4.0768776334410735,7.264456331087614,3.7454159426404216e-13,21.625766204399106,37.60683286624189,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_squares_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06360446872124913,0.001497646384366744,42.469617250899496,0.0,0.06066913574631368,0.06653980169618458,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_squares_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,35.22556867204503,3.7946002258433067,9.28307768289782,1.6465238927895942e-20,27.788288893664593,42.662848450425464,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_squares_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,26.18328259593907,4.275560298258581,6.12394183906222,9.128823054071109e-10,17.803338397622916,34.56322679425522,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_squares_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06389648597714016,0.0015717050101914942,40.6542484517213,0.0,0.06081600076284368,0.06697697119143665,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_squares_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,31.36418553799193,3.8253813659453524,8.198969602666272,2.4245622029808957e-16,23.8665758336084,38.86179524237546,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_squares_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,25.130466205971242,4.392029483555275,5.72183458696378,1.053798817091612e-08,16.522246599164852,33.73868581277763,2266,2266,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_agreement_c_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06317425738160926,0.0014712267776228808,42.93985015939038,0.0,0.06029070588437749,0.06605780887884102,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_agreement_c_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,39.04926344010957,3.663041680149103,10.660338278902707,1.5602888541476282e-26,31.86983367314824,46.2286932070709,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_agreement_c_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,27.523425894676475,4.014817674065066,6.855460977088051,7.108292451950002e-12,19.654527849014077,35.39232394033887,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_agreement_c_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.0636063592893291,0.0015331990271604953,41.48604203534418,0.0,0.060601344414962684,0.06661137416369552,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_agreement_c_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,34.23014207479384,3.8248697968816643,8.94936138811861,3.5754479943006904e-19,26.733535027350747,41.72674912223693,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_agreement_c_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,24.579513224487535,4.192532790671749,5.862688368037612,4.554324874910401e-09,16.3622999507677,32.79672649820737,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_agreement_c_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06386505400387853,0.0015610042714572592,40.91279900487266,0.0,0.06080554185210911,0.06692456615564794,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_agreement_c_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,32.20434816268367,3.794085837758018,8.488038895217432,2.101532401242915e-17,24.76807656642448,39.64061975894287,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_agreement_c_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,22.37245461867136,4.341460987378169,5.153208720224433,2.560666849340058e-07,13.863347443124445,30.88156179421827,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_c_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06113345272854505,0.001405119843646997,43.50764314157916,0.0,0.05837946844103438,0.06388743701605572,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_c_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,37.54306337171076,3.53837624009675,10.61025194163191,2.670280663033422e-26,30.60797337736888,44.47815336605264,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_c_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,20.06727319320316,3.7177780913037166,5.397652226781011,6.75185809182844e-08,12.780562031735812,27.35398435467051,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_c_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.061986780503321244,0.0015099010512455633,41.05353821178313,0.0,0.05902742882266077,0.06494613218398171,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_c_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,28.91460392561246,3.786158130634435,7.636924536157006,2.22471804611163e-14,21.493870349795472,36.33533750142945,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_c_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,19.439835652122206,4.175361198933217,4.655845261264817,3.226542052169457e-06,11.256278079767121,27.62339322447729,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_c_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06324085928607573,0.0015617488982713615,40.49361543079976,0.0,0.060179887692568754,0.0663018308795827,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_c_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,30.376548576312604,3.7963365800570044,8.00154252283302,1.2287014096489817e-15,22.935865606208917,37.817231546416295,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_c_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,20.18038975562013,4.423381483802647,4.56220876031512,5.061828020215333e-06,11.510721357485597,28.850058153754663,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_s_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.061007397764832154,0.0013967987853189961,43.67658277344471,0.0,0.05826972245195763,0.06374507307770669,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_s_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,37.4247188410811,3.5066358425431146,10.672542151950287,1.368307027238124e-26,30.55183888279933,44.29759879936287,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ols_text_s_joint_dgtw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,19.544479951310855,3.7250126830519603,5.246822390762375,1.5474494672704866e-07,12.243589250574097,26.845370652047613,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_s_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06220117537299155,0.0015123233448848126,41.129547846614216,0.0,0.05923707608403817,0.06516527466194494,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_s_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,29.002422646684316,3.7644372060040387,7.704318350808798,1.3154354617796591e-14,21.62426130085381,36.38058399251482,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_text_s_joint_dgtw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,21.24411001275179,4.210257923894046,5.0457977626946,4.5163292859492927e-07,12.99215611629508,29.4960639092085,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_s_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06325164881107695,0.0015648697230780171,40.41975372024213,0.0,0.06018456051334687,0.06631873710880704,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_s_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,29.502566519678787,3.7890457306854355,7.7862788196915735,6.901156688838239e-15,22.07617335176008,36.92895968759749,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_enet_text_s_joint_dgtw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,20.182968865898413,4.398594777478023,4.588503803360243,4.464341754952434e-06,11.561881519455515,28.80405621234131,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06387137655504725,0.0015251711151651863,41.87817086224423,0.0,0.0608820960990627,0.0668606570110318,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,33.34451353080458,3.772889837898084,8.837923969012877,9.75135981831915e-19,25.949785330887174,40.73924173072199,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,29.897793680805087,4.2288981970288075,7.069877847097633,1.5507013937434537e-12,21.609305520342254,38.18628184126792,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06408472267150805,0.001530345763315144,41.8759761406358,0.0,0.061085300091516914,0.0670841452514992,2266,2266,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.15001753715368,3.733253638655862,9.147521396228843,5.825475520649059e-20,26.832974860235083,41.467060214072276,2266,2266,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,29.845848028608124,4.144991034806134,7.2004614190930445,6.000913598021442e-13,21.721814884146692,37.96988117306955,2266,2266,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06401666874205111,0.001530327623212247,41.832002357558174,0.0,0.06101728171600833,0.0670160557680939,2266,2266,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.20027804023029,3.749041023407146,9.122406990667953,7.347402360586894e-20,26.852292657789096,41.54826342267148,2266,2266,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.34491427623555,4.216620118347763,7.196501801097955,6.177697282481881e-13,22.080490707786915,38.609337844684184,2266,2266,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06398956140386067,0.001527027942680242,41.90464340262568,0.0,0.0609966416328211,0.06698248117490023,2266,2266,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,33.885501368818986,3.756379501592277,9.020787530774085,1.867419541131965e-19,26.523132833433603,41.247869904204364,2266,2266,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.401602490001753,4.232688481595481,7.182575004561189,6.841050785206219e-13,22.105685508297082,38.69751947170643,2266,2266,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06394596426034323,0.0015262659848183486,41.89699888250728,0.0,0.06095453789927071,0.06693739062141575,2266,2266,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,33.90130940596338,3.773794054271461,8.983349096008924,2.626475805364749e-19,26.504808974519925,41.29780983740684,2266,2266,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.281976501282898,4.196202699395359,7.216518998390212,5.333521497099297e-13,22.05757033863824,38.50638266392755,2266,2266,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06397082963762693,0.001528879240297796,41.841649720593146,0.0,0.06097428138993229,0.06696737788532157,2266,2266,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.05468360724937,3.7868489305849033,8.992881477843746,2.4083190460093705e-19,26.632596088408945,41.4767711260898,2266,2266,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.419258568350457,4.220250973502144,7.207926438343373,5.681030385217627e-13,22.147718654566155,38.69079848213476,2266,2266,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06397093524144778,0.0015277282159950158,41.87324327173158,0.0,0.06097664295993192,0.06696522752296365,2266,2266,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,33.51221641215033,3.761714192569865,8.908761988973973,5.16055643404923e-19,26.139392074580226,40.88504074972043,2266,2266,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.136603820431336,4.193804222643132,7.185982516236258,6.672558325326137e-13,21.9168985858388,38.35630905502387,2266,2266,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06420495878660841,0.0015291088361418677,41.98848196352428,0.0,0.06120796053932839,0.06720195703388843,2266,2266,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.89249833433828,3.7287250123967315,9.357755859799983,8.144818848670126e-21,27.584331601787017,42.20066506688954,2266,2266,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.392669047417293,4.163826229350045,7.299216483431744,2.894482888369079e-13,22.23171960000799,38.553618494826594,2266,2266,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_log_price_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06405359025925174,0.0015258220913598707,41.979723994010826,0.0,0.061063033913370805,0.06704414660513267,2266,2266,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_log_price_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,34.909371104698565,3.7505884491527772,9.30770506494368,1.3062413452141154e-20,27.558352823527187,42.26038938586994,2266,2266,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_log_price_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.77541282443579,4.217852736213109,7.533551978148135,4.937834363151807e-14,23.508573369364377,40.0422522795072,2266,2266,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,dgtw
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06389073192630318,0.0015234887275725772,41.93712153558386,0.0,0.060904748889408174,0.06687671496319819,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw
