model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target
enet_all_raw_fit504_val126,enet,all,504,cap_spread_bp,-1.0801929448485301,1.7742132464900215,-0.608829263892324,0.5426376143476606,-4.557587008862858,2.397201119165797,2266,2266,0,5,raw
ols_textcore_raw_fit504_val126,ols,textcore,504,rank_ic,0.039211623249958916,0.0019217059076296558,20.404591094963546,1.5222976579804228e-92,0.03544514888212694,0.042978097617790895,2266,2266,0,5,raw
ols_textcore_raw_fit504_val126,ols,textcore,504,ew_spread_bp,21.045711541548012,3.5533171877361696,5.9228350382523285,3.16438232842573e-09,14.08133782793797,28.010085255158053,2266,2266,0,5,raw
ols_textcore_raw_fit504_val126,ols,textcore,504,cap_spread_bp,3.2473451782718628,2.4396513227722756,1.3310693819073176,0.18316618246906025,-1.5342835491973,8.028973905741026,2266,2266,0,5,raw
ridge_textcore_raw_fit504_val126,ridge,textcore,504,rank_ic,0.040438211241487526,0.0020917343952260694,19.332383372276606,2.8685548641572912e-83,0.03633848716162076,0.04453793532135429,2266,2266,0,5,raw
ridge_textcore_raw_fit504_val126,ridge,textcore,504,ew_spread_bp,20.024859043601204,3.5704331577772903,5.608523716508202,2.0405973908035713e-08,13.026938645150098,27.02277944205231,2266,2266,0,5,raw
ridge_textcore_raw_fit504_val126,ridge,textcore,504,cap_spread_bp,1.9595400779490033,2.3594569061908377,0.830504711829016,0.40625348493160296,-2.66491048125934,6.5839906371573464,2266,2266,0,5,raw
lasso_textcore_raw_fit504_val126,lasso,textcore,504,rank_ic,0.040343165324675447,0.0020553162067507053,19.628690316442768,8.795267030621869e-86,0.03631481958260258,0.04437151106674831,2266,2266,0,5,raw
lasso_textcore_raw_fit504_val126,lasso,textcore,504,ew_spread_bp,23.339391219916312,3.640936186578136,6.410271980584035,1.45260259197468e-10,16.203287424214558,30.475495015618066,2266,2266,0,5,raw
lasso_textcore_raw_fit504_val126,lasso,textcore,504,cap_spread_bp,3.2256082160157384,2.289631860658768,1.4087890160157335,0.15889756399889265,-1.261987768730878,7.713204200762355,2266,2266,0,5,raw
enet_textcore_raw_fit504_val126,enet,textcore,504,rank_ic,0.04033676980553017,0.0020573581560714023,19.606100030028145,1.3715436503257954e-85,0.03630442191633049,0.04436911769472986,2266,2266,0,5,raw
enet_textcore_raw_fit504_val126,enet,textcore,504,ew_spread_bp,23.13966246288701,3.641690698772519,6.354098790072025,2.0965207319218546e-10,16.00207985045837,30.27724507531565,2266,2266,0,5,raw
enet_textcore_raw_fit504_val126,enet,textcore,504,cap_spread_bp,3.1324280954118793,2.296910220835466,1.3637573062270176,0.1726439613850569,-1.369433213147576,7.6342894039713345,2266,2266,0,5,raw
ols_textall_raw_fit504_val126,ols,textall,504,rank_ic,0.03896663309197567,0.0017919202206777755,21.74574104489816,7.579862373477893e-105,0.03545453399627817,0.042478732187673174,2266,2266,0,5,raw
ols_textall_raw_fit504_val126,ols,textall,504,ew_spread_bp,26.58212358614978,3.576373037144028,7.4327043935487715,1.0639950702536251e-13,19.572561238067358,33.5916859342322,2266,2266,0,5,raw
ols_textall_raw_fit504_val126,ols,textall,504,cap_spread_bp,5.392912055025033,2.3495162640221183,2.29532867578152,0.021714295436725154,0.7879447964505806,9.997879313599487,2266,2266,0,5,raw
ridge_textall_raw_fit504_val126,ridge,textall,504,rank_ic,0.04142170399660831,0.0020316257687624443,20.388451767788,2.1174117338751737e-92,0.03743979065977042,0.045403617333446195,2266,2266,0,5,raw
ridge_textall_raw_fit504_val126,ridge,textall,504,ew_spread_bp,26.964574618646928,3.7889024204569552,7.116724482810751,1.1052210401553847e-12,19.53846233361466,34.390686903679196,2266,2266,0,5,raw
ridge_textall_raw_fit504_val126,ridge,textall,504,cap_spread_bp,3.859424721509563,2.1579704715619905,1.7884511268201086,0.07370325397736686,-0.370119682452855,8.08896912547198,2266,2266,0,5,raw
lasso_textall_raw_fit504_val126,lasso,textall,504,rank_ic,0.04005479315365806,0.001890209259614575,21.190666033360493,1.1643859823936492e-99,0.03635005108156937,0.04375953522574674,2266,2266,0,5,raw
lasso_textall_raw_fit504_val126,lasso,textall,504,ew_spread_bp,27.463413511261376,3.682802980113492,7.457204107729663,8.837774327400555e-14,20.24525230808215,34.6815747144406,2266,2266,0,5,raw
lasso_textall_raw_fit504_val126,lasso,textall,504,cap_spread_bp,4.5013520360223405,2.1504813059521286,2.093183522945976,0.036332775035194276,0.2864861269295078,8.716217945115172,2266,2266,0,5,raw
enet_textall_raw_fit504_val126,enet,textall,504,rank_ic,0.040044641813078374,0.0018887663695940288,21.201479684163143,9.25407625707829e-100,0.03634272775346361,0.04374655587269314,2266,2266,0,5,raw
enet_textall_raw_fit504_val126,enet,textall,504,ew_spread_bp,27.308553434923592,3.689997796906589,7.400696406327664,1.3547213497847957e-13,20.076290649954533,34.540816219892655,2266,2266,0,5,raw
enet_textall_raw_fit504_val126,enet,textall,504,cap_spread_bp,4.569626657417077,2.151188176047696,2.1242338110154058,0.033650597283305266,0.35337530839518383,8.78587800643897,2266,2266,0,5,raw
ols_core_raw_fit252_val126,ols,core,252,rank_ic,0.03515580411257737,0.001940355273432444,18.118230508574626,2.2883705201695986e-73,0.03135277765943741,0.03895883056571733,2266,2266,0,5,raw
ols_core_raw_fit252_val126,ols,core,252,ew_spread_bp,27.18049842302912,3.320919601316289,8.184630068206342,2.7314138908096386e-16,20.67161560889608,33.689381237162166,2266,2266,0,5,raw
ols_core_raw_fit252_val126,ols,core,252,cap_spread_bp,-1.9836489141012668,1.6827659919428313,-1.1788025926356238,0.23847679173197633,-5.281809652718035,1.3145118245155012,2266,2266,0,5,raw
ridge_core_raw_fit252_val126,ridge,core,252,rank_ic,0.035073072671551846,0.0019342744205733088,18.132418181467948,1.7681004323849753e-73,0.03128196447101108,0.03886418087209261,2266,2266,0,5,raw
ridge_core_raw_fit252_val126,ridge,core,252,ew_spread_bp,28.36930005159878,3.260580555584096,8.700689821330528,3.298727694194573e-18,21.978679593962354,34.75992050923521,2266,2266,0,5,raw
ridge_core_raw_fit252_val126,ridge,core,252,cap_spread_bp,-1.8443424088194398,1.6165093751206892,-1.140941362422807,0.25389432529431766,-5.012642564727338,1.3239577470884591,2266,2266,0,5,raw
lasso_core_raw_fit252_val126,lasso,core,252,rank_ic,0.035654807592673386,0.001962578711726217,18.16732617124571,9.365226236005779e-74,0.031808224000864985,0.03950139118448179,2266,2266,0,5,raw
lasso_core_raw_fit252_val126,lasso,core,252,ew_spread_bp,27.862075992740532,3.3368318944648303,8.349859050124287,6.834447670734973e-17,21.322005657124905,34.40214632835616,2266,2266,0,5,raw
lasso_core_raw_fit252_val126,lasso,core,252,cap_spread_bp,-2.375273302558041,1.6222661187133343,-1.4641699503913317,0.14314751848528331,-5.554856468575755,0.8043098634596739,2266,2266,0,5,raw
enet_core_raw_fit252_val126,enet,core,252,rank_ic,0.03567276315883229,0.001962770747608577,18.17469676593442,8.187995591093378e-74,0.031825803183610724,0.03951972313405386,2266,2266,0,5,raw
enet_core_raw_fit252_val126,enet,core,252,ew_spread_bp,27.87519012618657,3.337053454991782,8.353234523255551,6.641859033257407e-17,21.33468553991772,34.41569471245542,2266,2266,0,5,raw
enet_core_raw_fit252_val126,enet,core,252,cap_spread_bp,-2.3712562856087374,1.622164675813995,-1.4617851818397238,0.1438000859926096,-5.55064062719726,0.8081280559797852,2266,2266,0,5,raw
ols_all_raw_fit252_val126,ols,all,252,rank_ic,0.032601922578028616,0.0016677974741331396,19.547890606426243,4.299335663369788e-85,0.02933309959522079,0.03587074556083644,2266,2266,0,5,raw
ols_all_raw_fit252_val126,ols,all,252,ew_spread_bp,27.49370629931489,3.2575069931893528,8.440106608150797,3.1704835944951895e-17,21.109109913276395,33.87830268535338,2266,2266,0,5,raw
ols_all_raw_fit252_val126,ols,all,252,cap_spread_bp,-0.6820814470337953,1.861225949832177,-0.36646891103968177,0.714015206896315,-4.330017275796216,2.965854381728625,2266,2266,0,5,raw
ridge_all_raw_fit252_val126,ridge,all,252,rank_ic,0.03458638247140912,0.0018375825758648683,18.821675240978408,5.017286443921934e-79,0.030984786804095634,0.0381879781387226,2266,2266,0,5,raw
ridge_all_raw_fit252_val126,ridge,all,252,ew_spread_bp,27.31781987159704,3.325376769444792,8.214954805304076,2.1224417929504141e-16,20.800201168459093,33.83543857473499,2266,2266,0,5,raw
ridge_all_raw_fit252_val126,ridge,all,252,cap_spread_bp,-0.4802625855557075,1.796516151016566,-0.2673299570860796,0.7892151233896133,-4.001369539192697,3.0408443680812822,2266,2266,0,5,raw
lasso_all_raw_fit252_val126,lasso,all,252,rank_ic,0.03389204789022675,0.0017611210365341284,19.24458750258643,1.567058379293476e-82,0.03044031408620401,0.03734378169424949,2266,2266,0,5,raw
lasso_all_raw_fit252_val126,lasso,all,252,ew_spread_bp,27.02670713626863,3.2444078884309437,8.330243318863108,8.067637030313447e-17,20.667784523786334,33.38562974875093,2266,2266,0,5,raw
lasso_all_raw_fit252_val126,lasso,all,252,cap_spread_bp,0.27285823906963036,1.8048276970522399,0.1511824311624206,0.8798318088951921,-3.2645390454531276,3.810255523592388,2266,2266,0,5,raw
enet_all_raw_fit252_val126,enet,all,252,rank_ic,0.033898555027616836,0.0017640881598618,19.215907571349764,2.7242845231398345e-82,0.03044100576873417,0.0373561042864995,2266,2266,0,5,raw
enet_all_raw_fit252_val126,enet,all,252,ew_spread_bp,26.9144658568631,3.2404415906107653,8.30580188047463,9.914755109040623e-17,20.563317045260312,33.265614668465886,2266,2266,0,5,raw
enet_all_raw_fit252_val126,enet,all,252,cap_spread_bp,0.2886907015429067,1.798869526589961,0.16048451389921822,0.8724994196343296,-3.2370287834600338,3.8144101865458473,2266,2266,0,5,raw
ols_textcore_raw_fit252_val126,ols,textcore,252,rank_ic,0.037876842651950834,0.0018259407516579547,20.743741338572267,1.3963126585355246e-95,0.03429806454079725,0.04145562076310442,2266,2266,0,5,raw
ols_textcore_raw_fit252_val126,ols,textcore,252,ew_spread_bp,21.660253340246292,3.3313289624146893,6.501985719400709,7.926662703400596e-11,15.130968553258313,28.18953812723427,2266,2266,0,5,raw
ols_textcore_raw_fit252_val126,ols,textcore,252,cap_spread_bp,2.240345854771295,2.1272805029275963,1.0531501847960796,0.29227216539039236,-1.9290473159810464,6.409739025523637,2266,2266,0,5,raw
ridge_textcore_raw_fit252_val126,ridge,textcore,252,rank_ic,0.0398923840985438,0.0020273987036528796,19.676634904948603,3.4196827758250896e-86,0.03591875565708096,0.04386601254000664,2266,2266,0,5,raw
ridge_textcore_raw_fit252_val126,ridge,textcore,252,ew_spread_bp,18.625792733656375,3.4770227428290337,5.356822233064183,8.469837855657843e-08,11.810953384284794,25.440632083027957,2266,2266,0,5,raw
ridge_textcore_raw_fit252_val126,ridge,textcore,252,cap_spread_bp,3.0059192069675498,2.4047000395459217,1.2500183630117776,0.21129283943608457,-1.7072062641645007,7.7190446780996,2266,2266,0,5,raw
lasso_textcore_raw_fit252_val126,lasso,textcore,252,rank_ic,0.03986594797163187,0.0020595562642622537,19.35657144375811,1.7943789580217357e-83,0.035829291869544,0.04390260407371974,2266,2266,0,5,raw
lasso_textcore_raw_fit252_val126,lasso,textcore,252,ew_spread_bp,23.406280900549923,3.5833679644679854,6.5319222398152466,6.493086755457035e-11,16.38300874683807,30.429553054261778,2266,2266,0,5,raw
lasso_textcore_raw_fit252_val126,lasso,textcore,252,cap_spread_bp,1.4204165474843946,2.44512613616345,0.5809174939797231,0.5612960613427679,-3.371942617053547,6.212775712022337,2266,2266,0,5,raw
enet_textcore_raw_fit252_val126,enet,textcore,252,rank_ic,0.03988078008603844,0.0020624988506569935,19.336146574498557,2.666738022505716e-83,0.03583835662059547,0.0439232035514814,2266,2266,0,5,raw
enet_textcore_raw_fit252_val126,enet,textcore,252,ew_spread_bp,23.298224917491176,3.58515064132605,6.498534440626404,8.110622900139684e-11,16.27145878134144,30.32499105364091,2266,2266,0,5,raw
enet_textcore_raw_fit252_val126,enet,textcore,252,cap_spread_bp,1.2754445558391132,2.4280971858529754,0.5252856282978877,0.5993846465944996,-3.483538479395776,6.034427591074003,2266,2266,0,5,raw
ols_textall_raw_fit252_val126,ols,textall,252,rank_ic,0.03747111935834331,0.0016640505603244722,22.518017331779173,2.764634692235112e-112,0.03420964019165365,0.04073259852503297,2266,2266,0,5,raw
ols_textall_raw_fit252_val126,ols,textall,252,ew_spread_bp,27.477704666567785,3.3210458427367215,8.273810711364547,1.297440854117445e-16,20.96857442379734,33.98683490933823,2266,2266,0,5,raw
ols_textall_raw_fit252_val126,ols,textall,252,cap_spread_bp,1.9062506612443308,2.164241909644247,0.8807937101438331,0.37842948476077687,-2.335585535490583,6.148086857979244,2266,2266,0,5,raw
ridge_textall_raw_fit252_val126,ridge,textall,252,rank_ic,0.040831743068055995,0.002008802558139286,20.32640933406498,7.51012509288083e-92,0.036894562402051065,0.044768923734060925,2266,2266,0,5,raw
ridge_textall_raw_fit252_val126,ridge,textall,252,ew_spread_bp,26.881242594791797,3.7275523664397894,7.2114996523754415,5.533898941997781e-13,19.57537420608276,34.18711098350084,2266,2266,0,5,raw
ridge_textall_raw_fit252_val126,ridge,textall,252,cap_spread_bp,2.745092934489751,2.184575723539092,1.256579437787856,0.2089059643105895,-1.5365968051473988,7.026782674126901,2266,2266,0,5,raw
lasso_textall_raw_fit252_val126,lasso,textall,252,rank_ic,0.03866015903134283,0.0017969018697986342,21.514897213432803,1.129294046702013e-102,0.03513829608278483,0.042182021979900834,2266,2266,0,5,raw
lasso_textall_raw_fit252_val126,lasso,textall,252,ew_spread_bp,26.471854405928962,3.5024971031564207,7.5579946610299125,4.0933084346598644e-14,19.607086227786507,33.33662258407142,2266,2266,0,5,raw
lasso_textall_raw_fit252_val126,lasso,textall,252,cap_spread_bp,1.6558925026878737,2.175787889390012,0.7610541959364006,0.4466246972037514,-2.608573398514969,5.920358403890717,2266,2266,0,5,raw
enet_textall_raw_fit252_val126,enet,textall,252,rank_ic,0.03864165472114421,0.0018023325615280545,21.43980281218635,5.68540799348536e-102,0.0351091478123854,0.04217416162990302,2266,2266,0,5,raw
enet_textall_raw_fit252_val126,enet,textall,252,ew_spread_bp,26.23267756546821,3.4880038393859953,7.520828179502817,5.4430343061773466e-14,19.39631566233423,33.06903946860219,2266,2266,0,5,raw
enet_textall_raw_fit252_val126,enet,textall,252,cap_spread_bp,2.23387994390262,2.169280281608001,1.0297793064558416,0.3031136169764137,-2.0178312804219685,6.4855911682272085,2266,2266,0,5,raw
ols_core_raw_fit756_val126,ols,core,756,rank_ic,0.033894970200153085,0.0019560162681740724,17.328572748422896,2.863467880485605e-67,0.030061248761357462,0.03772869163894871,2266,2266,0,5,raw
ols_core_raw_fit756_val126,ols,core,756,ew_spread_bp,26.081669979298432,3.3796330120110376,7.717308325077176,1.1881200464127242e-14,19.457710994794176,32.70562896380269,2266,2266,0,5,raw
ols_core_raw_fit756_val126,ols,core,756,cap_spread_bp,-2.6250687659869656,1.6585053553223625,-1.5827918538597259,0.11346891404774911,-5.875679530585602,0.6255419986116704,2266,2266,0,5,raw
ridge_core_raw_fit756_val126,ridge,core,756,rank_ic,0.033782286206275075,0.0019466182643977344,17.35434564862002,1.8287218144505953e-67,0.029966984516407648,0.0375975878961425,2266,2266,0,5,raw
ridge_core_raw_fit756_val126,ridge,core,756,ew_spread_bp,26.89543158670072,3.3161778860356548,8.110370586558922,5.046561058211348e-16,20.395842363742666,33.395020809658774,2266,2266,0,5,raw
ridge_core_raw_fit756_val126,ridge,core,756,cap_spread_bp,-2.5333472846890333,1.6194398001252461,-1.5643355711605373,0.11773878266007422,-5.707390968065259,0.6406963986871927,2266,2266,0,5,raw
lasso_core_raw_fit756_val126,lasso,core,756,rank_ic,0.03434500399359923,0.0019933451065226562,17.229833349586556,1.5860762136145442e-66,0.030438119376055665,0.038251888611142794,2266,2266,0,5,raw
lasso_core_raw_fit756_val126,lasso,core,756,ew_spread_bp,26.39195580080434,3.3560410770397637,7.864014532290433,3.7201436265530674e-15,19.81423615916939,32.96967544243929,2266,2266,0,5,raw
lasso_core_raw_fit756_val126,lasso,core,756,cap_spread_bp,-2.6895859729199527,1.6469619237689577,-1.6330589882521525,0.10245659099037353,-5.917572027415911,0.5384000815760062,2266,2266,0,5,raw
enet_core_raw_fit756_val126,enet,core,756,rank_ic,0.03434419557109959,0.001993324856333198,17.2296028226313,1.5924096647828846e-66,0.030437350643198045,0.03825104049900114,2266,2266,0,5,raw
enet_core_raw_fit756_val126,enet,core,756,ew_spread_bp,26.390737469086744,3.3566872501802694,7.86213772750781,3.7763247941533185e-15,19.811751351368628,32.96972358680486,2266,2266,0,5,raw
enet_core_raw_fit756_val126,enet,core,756,cap_spread_bp,-2.681212230998223,1.6466056191600158,-1.6283269046330549,0.10345558756368947,-5.9084999412931305,0.5460754792966842,2266,2266,0,5,raw
ols_all_raw_fit756_val126,ols,all,756,rank_ic,0.03279964791994306,0.0018382163977227275,17.84319189001734,3.2650111992962384e-71,0.02919680998461556,0.03640248585527056,2266,2266,0,5,raw
ols_all_raw_fit756_val126,ols,all,756,ew_spread_bp,27.410255936811815,3.385190085230483,8.097109836284295,5.628025478610595e-16,20.775405288937993,34.04510658468564,2266,2266,0,5,raw
ols_all_raw_fit756_val126,ols,all,756,cap_spread_bp,-0.8272953209984981,1.786948417121415,-0.4629654180679616,0.6433891551988685,-4.329649860787329,2.6750592187903326,2266,2266,0,5,raw
ridge_all_raw_fit756_val126,ridge,all,756,rank_ic,0.033581091610116236,0.0019249239217652354,17.445412377295916,3.730165271645431e-68,0.029808310050476777,0.03735387316975569,2266,2266,0,5,raw
ridge_all_raw_fit756_val126,ridge,all,756,ew_spread_bp,25.94617263246934,3.5230013195511156,7.364792198197439,1.7742302407060752e-13,19.041216928662067,32.851128336276616,2266,2266,0,5,raw
ridge_all_raw_fit756_val126,ridge,all,756,cap_spread_bp,-0.8255766653166271,1.7832192600771233,-0.46296980062952064,0.6433860137864048,-4.320622191605953,2.6694688609726986,2266,2266,0,5,raw
lasso_all_raw_fit756_val126,lasso,all,756,rank_ic,0.033064612156342064,0.001884774820651023,17.543003967402942,6.727525488544833e-69,0.02937052138889812,0.03675870292378601,2266,2266,0,5,raw
lasso_all_raw_fit756_val126,lasso,all,756,ew_spread_bp,27.76385700721354,3.457227807901691,8.030670395441593,9.6941472020653e-16,20.987815017375866,34.53989899705122,2266,2266,0,5,raw
lasso_all_raw_fit756_val126,lasso,all,756,cap_spread_bp,-0.9668516918404545,1.7607850759330153,-0.5491026162452753,0.5829350299021239,-4.417927025184789,2.48422364150388,2266,2266,0,5,raw
enet_all_raw_fit756_val126,enet,all,756,rank_ic,0.033070585286565785,0.0018882468967913696,17.51390951191894,1.1221566480412687e-68,0.02936968937493518,0.03677148119819639,2266,2266,0,5,raw
enet_all_raw_fit756_val126,enet,all,756,ew_spread_bp,27.66860661250778,3.4533584367104053,8.01208652955941,1.1277846966102484e-15,20.900148450847844,34.437064774167716,2266,2266,0,5,raw
enet_all_raw_fit756_val126,enet,all,756,cap_spread_bp,-0.9829235370012703,1.760048540983734,-0.5584638798949775,0.5765276626624003,-4.432555288371659,2.4667082143691177,2266,2266,0,5,raw
ols_textcore_raw_fit756_val126,ols,textcore,756,rank_ic,0.0404872336367229,0.001974589144143876,20.504130571566055,1.977722824564679e-93,0.03661711002993714,0.044357357243508665,2266,2266,0,5,raw
ols_textcore_raw_fit756_val126,ols,textcore,756,ew_spread_bp,24.21308551556701,3.641338685387191,6.649501078472842,2.940881936808589e-11,17.07619283669569,31.34997819443833,2266,2266,0,5,raw
ols_textcore_raw_fit756_val126,ols,textcore,756,cap_spread_bp,4.523407375583859,2.5776870159572716,1.7548318890468586,0.07928806724987408,-0.528766339108917,9.575581090276636,2266,2266,0,5,raw
ridge_textcore_raw_fit756_val126,ridge,textcore,756,rank_ic,0.04060823972893785,0.002111543513932287,19.2315429262994,2.0154189159879403e-82,0.036469690489841416,0.04474678896803429,2266,2266,0,5,raw
ridge_textcore_raw_fit756_val126,ridge,textcore,756,ew_spread_bp,19.691470722077078,3.6507643236483704,5.393794004867046,6.898530163616961e-08,12.536104131682542,26.846837312471614,2266,2266,0,5,raw
ridge_textcore_raw_fit756_val126,ridge,textcore,756,cap_spread_bp,4.1692945346827015,2.384356485995981,1.7486036837067698,0.08035954911707795,-0.5039583041739037,8.842547373539308,2266,2266,0,5,raw
lasso_textcore_raw_fit756_val126,lasso,textcore,756,rank_ic,0.04045682926830976,0.0020852908104707552,19.40104903602228,7.561262296646057e-84,0.036369734382494745,0.04454392415412478,2266,2266,0,5,raw
lasso_textcore_raw_fit756_val126,lasso,textcore,756,ew_spread_bp,23.124438178007942,3.753196781791074,6.161264522605889,7.216632377085109e-10,15.768307658805801,30.48056869721008,2266,2266,0,5,raw
lasso_textcore_raw_fit756_val126,lasso,textcore,756,cap_spread_bp,5.919638712316383,2.5000598270686707,2.3677988215414754,0.017894263111711897,1.0196114920663524,10.819665932566412,2266,2266,0,5,raw
enet_textcore_raw_fit756_val126,enet,textcore,756,rank_ic,0.04047118561712478,0.0020874265351616345,19.388076627085226,9.730815496155911e-84,0.036379904787834746,0.04456246644641482,2266,2266,0,5,raw
enet_textcore_raw_fit756_val126,enet,textcore,756,ew_spread_bp,23.167772114335833,3.755977104326268,6.168241038437206,6.905382570858499e-10,15.806192263099305,30.52935196557236,2266,2266,0,5,raw
enet_textcore_raw_fit756_val126,enet,textcore,756,cap_spread_bp,6.100071457359802,2.5112395038684436,2.4291077963543244,0.01513603132952796,1.1781324732234193,11.022010441496185,2266,2266,0,5,raw
ols_textall_raw_fit756_val126,ols,textall,756,rank_ic,0.04038718967263722,0.0018720852202958106,21.57337135873312,3.1953619499845616e-103,0.0367179700648677,0.044056409280406744,2266,2266,0,5,raw
ols_textall_raw_fit756_val126,ols,textall,756,ew_spread_bp,27.61246871716502,3.6359404181775394,7.594312761320042,3.0943021192568947e-14,20.486156447603538,34.738780986726496,2266,2266,0,5,raw
ols_textall_raw_fit756_val126,ols,textall,756,cap_spread_bp,3.318118691081296,2.1663896385919674,1.5316352294030948,0.1256124739172364,-0.9279269770397041,7.564164359202296,2266,2266,0,5,raw
ridge_textall_raw_fit756_val126,ridge,textall,756,rank_ic,0.04134073606064609,0.002072387734246773,19.948359748264835,1.5488678130227023e-88,0.03727893073951985,0.04540254138177233,2266,2266,0,5,raw
ridge_textall_raw_fit756_val126,ridge,textall,756,ew_spread_bp,26.355457877709824,3.8017363963415223,6.932479038544636,4.13528839385547e-12,18.904191462165347,33.8067242932543,2266,2266,0,5,raw
ridge_textall_raw_fit756_val126,ridge,textall,756,cap_spread_bp,3.2256685802555727,2.284718707727611,1.411844954630688,0.1579956184997534,-1.252297801695439,7.703634962206584,2266,2266,0,5,raw
lasso_textall_raw_fit756_val126,lasso,textall,756,rank_ic,0.04075281635843972,0.001941721804504115,20.987978949356933,8.446146474431241e-98,0.03694711155361553,0.044558521163263906,2266,2266,0,5,raw
